date,Country,Continent,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,vaccine,total_vaccinations
2021-02-21,Romania,Europe,17185,777276,470,19795,AstraZeneca,58747
2021-02-21,Romania,Europe,17185,777276,470,19795,Pfizer-BioNTech,1239270
2021-02-28,Romania,Europe,21888,799164,492,20287,AstraZeneca,127371
2021-02-28,Romania,Europe,21888,799164,492,20287,Pfizer-BioNTech,1324066
2021-03-07,Romania,Europe,25831,824995,567,20854,Moderna,104227
2021-03-07,Romania,Europe,25831,824995,567,20854,AstraZeneca,184012
2021-03-07,Romania,Europe,25831,824995,567,20854,Pfizer-BioNTech,1530123
2021-03-14,Romania,Europe,30331,855326,585,21439,Moderna,131137
2021-03-14,Romania,Europe,30331,855326,585,21439,AstraZeneca,228280
2021-03-14,Romania,Europe,30331,855326,585,21439,Pfizer-BioNTech,1792723
2021-03-21,Romania,Europe,37522,892848,693,22132,Moderna,179154
2021-03-21,Romania,Europe,37522,892848,693,22132,AstraZeneca,279325
2021-03-21,Romania,Europe,37522,892848,693,22132,Pfizer-BioNTech,2054609
2021-03-28,Romania,Europe,39331,932179,865,22997,Moderna,209212
2021-03-28,Romania,Europe,39331,932179,865,22997,AstraZeneca,334912
2021-03-28,Romania,Europe,39331,932179,865,22997,Pfizer-BioNTech,2360607
2021-04-04,Romania,Europe,38045,970224,976,23973,Moderna,239724
2021-04-04,Romania,Europe,38045,970224,976,23973,AstraZeneca,379020
2021-04-04,Romania,Europe,38045,970224,976,23973,Pfizer-BioNTech,2680468
2021-04-11,Romania,Europe,32641,1002865,1033,25006,Moderna,278832
2021-04-11,Romania,Europe,32641,1002865,1033,25006,AstraZeneca,399252
2021-04-11,Romania,Europe,32641,1002865,1033,25006,Pfizer-BioNTech,3012825
2021-04-18,Romania,Europe,24174,1027039,1066,26072,Moderna,341162
2021-04-18,Romania,Europe,24174,1027039,1066,26072,AstraZeneca,464653
2021-04-18,Romania,Europe,24174,1027039,1066,26072,Pfizer-BioNTech,3417475
2021-04-25,Romania,Europe,17683,1044722,1195,27267,Moderna,411876
2021-04-25,Romania,Europe,17683,1044722,1195,27267,AstraZeneca,534300
2021-04-25,Romania,Europe,17683,1044722,1195,27267,Pfizer-BioNTech,3877603
2021-05-02,Romania,Europe,11850,1056572,927,28194,Moderna,465528
2021-05-02,Romania,Europe,11850,1056572,927,28194,AstraZeneca,588599
2021-05-02,Romania,Europe,11850,1056572,927,28194,Pfizer-BioNTech,4279191
2021-05-09,Romania,Europe,8682,1065254,709,28903,Johnson&Johnson,3527
2021-05-09,Romania,Europe,8682,1065254,709,28903,Moderna,522443
2021-05-09,Romania,Europe,8682,1065254,709,28903,AstraZeneca,638049
2021-05-09,Romania,Europe,8682,1065254,709,28903,Pfizer-BioNTech,4823349
2021-05-16,Romania,Europe,6080,1071334,582,29485,Johnson&Johnson,27008
2021-05-16,Romania,Europe,6080,1071334,582,29485,Moderna,572217
2021-05-16,Romania,Europe,6080,1071334,582,29485,AstraZeneca,692147
2021-05-16,Romania,Europe,6080,1071334,582,29485,Pfizer-BioNTech,5440284
2021-05-23,Romania,Europe,3902,1075236,400,29885,Johnson&Johnson,65439
2021-05-23,Romania,Europe,3902,1075236,400,29885,Moderna,621592
2021-05-23,Romania,Europe,3902,1075236,400,29885,AstraZeneca,748426
2021-05-23,Romania,Europe,3902,1075236,400,29885,Pfizer-BioNTech,5884675
2021-05-30,Romania,Europe,2190,1077426,362,30247,Johnson&Johnson,112771
2021-05-30,Romania,Europe,2190,1077426,362,30247,Moderna,652398
2021-05-30,Romania,Europe,2190,1077426,362,30247,AstraZeneca,792930
2021-05-30,Romania,Europe,2190,1077426,362,30247,Pfizer-BioNTech,6242467
2021-06-06,Romania,Europe,1316,1078742,478,30725,Johnson&Johnson,160015
2021-06-06,Romania,Europe,1316,1078742,478,30725,Moderna,673620
2021-06-06,Romania,Europe,1316,1078742,478,30725,AstraZeneca,814255
2021-06-06,Romania,Europe,1316,1078742,478,30725,Pfizer-BioNTech,6582226
2021-06-13,Romania,Europe,915,1079657,1079,31804,Johnson&Johnson,212116
2021-06-13,Romania,Europe,915,1079657,1079,31804,Moderna,691646
2021-06-13,Romania,Europe,915,1079657,1079,31804,AstraZeneca,825221
2021-06-13,Romania,Europe,915,1079657,1079,31804,Pfizer-BioNTech,6799355
2021-06-20,Romania,Europe,546,1080203,504,32308,Johnson&Johnson,251882
2021-06-20,Romania,Europe,546,1080203,504,32308,Moderna,701579
2021-06-20,Romania,Europe,546,1080203,504,32308,AstraZeneca,832498
2021-06-20,Romania,Europe,546,1080203,504,32308,Pfizer-BioNTech,6941986
2021-06-27,Romania,Europe,381,1080584,869,33177,Johnson&Johnson,284286
2021-06-27,Romania,Europe,381,1080584,869,33177,Moderna,708864
2021-06-27,Romania,Europe,381,1080584,869,33177,AstraZeneca,837162
2021-06-27,Romania,Europe,381,1080584,869,33177,Pfizer-BioNTech,7063922
2021-07-04,Romania,Europe,334,1080918,748,33925,Johnson&Johnson,317802
2021-07-04,Romania,Europe,334,1080918,748,33925,Moderna,713182
2021-07-04,Romania,Europe,334,1080918,748,33925,AstraZeneca,840218
2021-07-04,Romania,Europe,334,1080918,748,33925,Pfizer-BioNTech,7155558
2021-07-11,Romania,Europe,292,1081210,291,34216,Johnson&Johnson,349553
2021-07-11,Romania,Europe,292,1081210,291,34216,Moderna,717132
2021-07-11,Romania,Europe,292,1081210,291,34216,AstraZeneca,842208
2021-07-11,Romania,Europe,292,1081210,291,34216,Pfizer-BioNTech,7227836
2021-07-18,Romania,Europe,378,1081588,36,34252,Johnson&Johnson,380164
2021-07-18,Romania,Europe,378,1081588,36,34252,Moderna,719626
2021-07-18,Romania,Europe,378,1081588,36,34252,AstraZeneca,843711
2021-07-18,Romania,Europe,378,1081588,36,34252,Pfizer-BioNTech,7284649
2021-07-25,Romania,Europe,595,1082183,15,34267,Johnson&Johnson,416828
2021-07-25,Romania,Europe,595,1082183,15,34267,Moderna,721691
2021-07-25,Romania,Europe,595,1082183,15,34267,AstraZeneca,844619
2021-07-25,Romania,Europe,595,1082183,15,34267,Pfizer-BioNTech,7342701
2021-08-01,Romania,Europe,1006,1083189,14,34281,Johnson&Johnson,455021
2021-08-01,Romania,Europe,1006,1083189,14,34281,Moderna,723495
2021-08-01,Romania,Europe,1006,1083189,14,34281,AstraZeneca,845342
2021-08-01,Romania,Europe,1006,1083189,14,34281,Pfizer-BioNTech,7397019
2021-08-08,Romania,Europe,1522,1084711,32,34313,Johnson&Johnson,494678
2021-08-08,Romania,Europe,1522,1084711,32,34313,Moderna,725231
2021-08-08,Romania,Europe,1522,1084711,32,34313,AstraZeneca,845719
2021-08-08,Romania,Europe,1522,1084711,32,34313,Pfizer-BioNTech,7445922
2021-08-15,Romania,Europe,2189,1086900,29,34342,Johnson&Johnson,524283
2021-08-15,Romania,Europe,2189,1086900,29,34342,Moderna,726634
2021-08-15,Romania,Europe,2189,1086900,29,34342,AstraZeneca,846083
2021-08-15,Romania,Europe,2189,1086900,29,34342,Pfizer-BioNTech,7488012
2021-08-22,Romania,Europe,3508,1090408,61,34403,Johnson&Johnson,562510
2021-08-22,Romania,Europe,3508,1090408,61,34403,Moderna,727905
2021-08-22,Romania,Europe,3508,1090408,61,34403,AstraZeneca,846426
2021-08-22,Romania,Europe,3508,1090408,61,34403,Pfizer-BioNTech,7528368
2021-08-29,Romania,Europe,5477,1095885,106,34509,Johnson&Johnson,599530
2021-08-29,Romania,Europe,5477,1095885,106,34509,Moderna,729348
2021-08-29,Romania,Europe,5477,1095885,106,34509,AstraZeneca,846735
2021-08-29,Romania,Europe,5477,1095885,106,34509,Pfizer-BioNTech,7569157
2021-09-05,Romania,Europe,8881,1104766,169,34678,Johnson&Johnson,629096
2021-09-05,Romania,Europe,8881,1104766,169,34678,Moderna,730575
2021-09-05,Romania,Europe,8881,1104766,169,34678,AstraZeneca,846929
2021-09-05,Romania,Europe,8881,1104766,169,34678,Pfizer-BioNTech,7604327
2021-09-12,Romania,Europe,13783,1118549,283,34961,Johnson&Johnson,653960
2021-09-12,Romania,Europe,13783,1118549,283,34961,Moderna,731589
2021-09-12,Romania,Europe,13783,1118549,283,34961,AstraZeneca,847136
2021-09-12,Romania,Europe,13783,1118549,283,34961,Pfizer-BioNTech,7635765
2021-09-19,Romania,Europe,26344,1144893,495,35456,Johnson&Johnson,684411
2021-09-19,Romania,Europe,26344,1144893,495,35456,Moderna,732771
2021-09-19,Romania,Europe,26344,1144893,495,35456,AstraZeneca,847367
2021-09-19,Romania,Europe,26344,1144893,495,35456,Pfizer-BioNTech,7674613
2021-09-26,Romania,Europe,42880,1187773,774,36230,Johnson&Johnson,736628
2021-09-26,Romania,Europe,42880,1187773,774,36230,Moderna,734417
2021-09-26,Romania,Europe,42880,1187773,774,36230,AstraZeneca,847769
2021-09-26,Romania,Europe,42880,1187773,774,36230,Pfizer-BioNTech,7731060
2021-10-03,Romania,Europe,69372,1257145,1164,37394,Johnson&Johnson,811782
2021-10-03,Romania,Europe,69372,1257145,1164,37394,Moderna,744753
2021-10-03,Romania,Europe,69372,1257145,1164,37394,AstraZeneca,848232
2021-10-03,Romania,Europe,69372,1257145,1164,37394,Pfizer-BioNTech,7966761
2021-10-10,Romania,Europe,89095,1346240,1815,39209,Johnson&Johnson,899177
2021-10-10,Romania,Europe,89095,1346240,1815,39209,Moderna,755359
2021-10-10,Romania,Europe,89095,1346240,1815,39209,AstraZeneca,848444
2021-10-10,Romania,Europe,89095,1346240,1815,39209,Pfizer-BioNTech,8255920
2021-10-17,Romania,Europe,99474,1445714,2273,41482,Johnson&Johnson,996950
2021-10-17,Romania,Europe,99474,1445714,2273,41482,Moderna,767763
2021-10-17,Romania,Europe,99474,1445714,2273,41482,AstraZeneca,848657
2021-10-17,Romania,Europe,99474,1445714,2273,41482,Pfizer-BioNTech,8557901
2021-10-24,Romania,Europe,104489,1550203,2808,44290,Johnson&Johnson,1189126
2021-10-24,Romania,Europe,104489,1550203,2808,44290,Moderna,787823
2021-10-24,Romania,Europe,104489,1550203,2808,44290,AstraZeneca,848963
2021-10-24,Romania,Europe,104489,1550203,2808,44290,Pfizer-BioNTech,9020953
2021-10-31,Romania,Europe,90404,1640607,3034,47324,Johnson&Johnson,1484090
2021-10-31,Romania,Europe,90404,1640607,3034,47324,Moderna,810270
2021-10-31,Romania,Europe,90404,1640607,3034,47324,AstraZeneca,849222
2021-10-31,Romania,Europe,90404,1640607,3034,47324,Pfizer-BioNTech,9533149
2021-11-07,Romania,Europe,60982,1701589,3158,50482,Johnson&Johnson,1617366
2021-11-07,Romania,Europe,60982,1701589,3158,50482,Moderna,831086
2021-11-07,Romania,Europe,60982,1701589,3158,50482,Pfizer-BioNTech,9920568
2021-11-14,Romania,Europe,37694,1739283,2354,52836,Johnson&Johnson,1695900
2021-11-14,Romania,Europe,37694,1739283,2354,52836,Moderna,851904
2021-11-14,Romania,Europe,37694,1739283,2354,52836,Pfizer-BioNTech,10383889
2021-11-21,Romania,Europe,21482,1760765,2002,54838,Johnson&Johnson,1760120
2021-11-21,Romania,Europe,21482,1760765,2002,54838,Moderna,876177
2021-11-21,Romania,Europe,21482,1760765,2002,54838,Pfizer-BioNTech,10885411
2021-11-28,Romania,Europe,14807,1775572,1331,56169,Johnson&Johnson,1810164
2021-11-28,Romania,Europe,14807,1775572,1331,56169,Moderna,900344
2021-11-28,Romania,Europe,14807,1775572,1331,56169,Pfizer-BioNTech,11253732
2021-12-05,Romania,Europe,9548,1785120,852,57021,Johnson&Johnson,1841065
2021-12-05,Romania,Europe,9548,1785120,852,57021,Moderna,916465
2021-12-05,Romania,Europe,9548,1785120,852,57021,Pfizer-BioNTech,11505140
2021-12-12,Romania,Europe,7313,1792433,615,57636,Johnson&Johnson,1873513
2021-12-12,Romania,Europe,7313,1792433,615,57636,Moderna,930126
2021-12-12,Romania,Europe,7313,1792433,615,57636,Pfizer-BioNTech,11727455
2021-12-19,Romania,Europe,5273,1797706,507,58143,Johnson&Johnson,1898405
2021-12-19,Romania,Europe,5273,1797706,507,58143,Moderna,941906
2021-12-19,Romania,Europe,5273,1797706,507,58143,AstraZeneca,849375
2021-12-19,Romania,Europe,5273,1797706,507,58143,Pfizer-BioNTech,11911117
2021-12-26,Romania,Europe,4690,1802396,393,58536,Johnson&Johnson,1920332
2021-12-26,Romania,Europe,4690,1802396,393,58536,Moderna,948601
2021-12-26,Romania,Europe,4690,1802396,393,58536,AstraZeneca,849482
2021-12-26,Romania,Europe,4690,1802396,393,58536,Pfizer-BioNTech,12005699
2022-01-02,Romania,Europe,7946,1810342,243,58779,Johnson&Johnson,1937352
2022-01-02,Romania,Europe,7946,1810342,243,58779,Moderna,954777
2022-01-02,Romania,Europe,7946,1810342,243,58779,AstraZeneca,849504
2022-01-02,Romania,Europe,7946,1810342,243,58779,Pfizer-BioNTech,12089139
2022-01-09,Romania,Europe,29483,1839825,218,58997,Johnson&Johnson,1968301
2022-01-09,Romania,Europe,29483,1839825,218,58997,Moderna,967737
2022-01-09,Romania,Europe,29483,1839825,218,58997,AstraZeneca,849537
2022-01-09,Romania,Europe,29483,1839825,218,58997,Pfizer-BioNTech,12254085
2022-01-16,Romania,Europe,56008,1895833,215,59212,Johnson&Johnson,1990173
2022-01-16,Romania,Europe,56008,1895833,215,59212,Moderna,976993
2022-01-16,Romania,Europe,56008,1895833,215,59212,Pfizer-BioNTech,12371991
2022-01-23,Romania,Europe,107208,2003041,313,59525,Johnson&Johnson,2005741
2022-01-23,Romania,Europe,107208,2003041,313,59525,Moderna,983052
2022-01-23,Romania,Europe,107208,2003041,313,59525,Pfizer-BioNTech,12454133
2022-01-30,Romania,Europe,173685,2176726,407,59932,Johnson&Johnson,2015487
2022-01-30,Romania,Europe,173685,2176726,407,59932,Moderna,989997
2022-01-30,Romania,Europe,173685,2176726,407,59932,Pfizer-BioNTech,12560325
2022-02-06,Romania,Europe,208987,2385713,628,60560,Johnson&Johnson,2024701
2022-02-06,Romania,Europe,208987,2385713,628,60560,Moderna,995412
2022-02-06,Romania,Europe,208987,2385713,628,60560,Pfizer-BioNTech,12647268
2022-02-13,Romania,Europe,164635,2550348,960,61520,Johnson&Johnson,2031946
2022-02-13,Romania,Europe,164635,2550348,960,61520,Moderna,998982
2022-02-13,Romania,Europe,164635,2550348,960,61520,Pfizer-BioNTech,12704573
2022-02-20,Romania,Europe,105585,2655933,951,62471,Johnson&Johnson,2036969
2022-02-20,Romania,Europe,105585,2655933,951,62471,Moderna,1001203
2022-02-20,Romania,Europe,105585,2655933,951,62471,AstraZeneca,849558
2022-02-20,Romania,Europe,105585,2655933,951,62471,Pfizer-BioNTech,12746188
2022-02-27,Romania,Europe,68547,2724480,823,63294,Johnson&Johnson,2041349
2022-02-27,Romania,Europe,68547,2724480,823,63294,Moderna,1002952
2022-02-27,Romania,Europe,68547,2724480,823,63294,Pfizer-BioNTech,12779392
2022-03-06,Romania,Europe,40689,2765169,637,63931,Johnson&Johnson,2044534
2022-03-06,Romania,Europe,40689,2765169,637,63931,Moderna,1004093
2022-03-06,Romania,Europe,40689,2765169,637,63931,Pfizer-BioNTech,12802939
2022-03-13,Romania,Europe,25199,2790368,404,64335,Johnson&Johnson,2046823
2022-03-13,Romania,Europe,25199,2790368,404,64335,Moderna,1004785
2022-03-13,Romania,Europe,25199,2790368,404,64335,Pfizer-BioNTech,12817599
2022-03-20,Romania,Europe,23430,2813798,334,64669,Johnson&Johnson,2047432
2022-03-20,Romania,Europe,23430,2813798,334,64669,Moderna,1005100
2022-03-20,Romania,Europe,23430,2813798,334,64669,Pfizer-BioNTech,12825131
2022-03-27,Romania,Europe,25051,2838849,226,64895,Johnson&Johnson,2048041
2022-03-27,Romania,Europe,25051,2838849,226,64895,Moderna,1005415
2022-03-27,Romania,Europe,25051,2838849,226,64895,Pfizer-BioNTech,12832663
2022-03-13,South Africa,Africa,10360,3693532,169,99712,Johnson&Johnson,7955873
2022-03-13,South Africa,Africa,10360,3693532,169,99712,Pfizer-BioNTech,24585124
2022-03-20,South Africa,Africa,9797,3703329,167,99879,Johnson&Johnson,8059527
2022-03-20,South Africa,Africa,9797,3703329,167,99879,Pfizer-BioNTech,24948609
2022-03-27,South Africa,Africa,8934,3712263,86,99965,Johnson&Johnson,8150553
2022-03-27,South Africa,Africa,8934,3712263,86,99965,Pfizer-BioNTech,25255148
2020-12-27,Switzerland,Europe,23785,435319,600,7182,Johnson&Johnson,1
2020-12-27,Switzerland,Europe,23785,435319,600,7182,Moderna,2
2020-12-27,Switzerland,Europe,23785,435319,600,7182,Pfizer-BioNTech,1129
2021-01-03,Switzerland,Europe,23289,458608,574,7756,Johnson&Johnson,1
2021-01-03,Switzerland,Europe,23289,458608,574,7756,Moderna,9
2021-01-03,Switzerland,Europe,23289,458608,574,7756,Pfizer-BioNTech,6388
2021-01-10,Switzerland,Europe,22962,481570,428,8184,Johnson&Johnson,1
2021-01-10,Switzerland,Europe,22962,481570,428,8184,Moderna,31
2021-01-10,Switzerland,Europe,22962,481570,428,8184,Pfizer-BioNTech,40476
2021-01-17,Switzerland,Europe,15599,497169,397,8581,Johnson&Johnson,1
2021-01-17,Switzerland,Europe,15599,497169,397,8581,Moderna,3489
2021-01-17,Switzerland,Europe,15599,497169,397,8581,Pfizer-BioNTech,92390
2021-01-24,Switzerland,Europe,13648,510817,320,8901,Johnson&Johnson,1
2021-01-24,Switzerland,Europe,13648,510817,320,8901,Moderna,36964
2021-01-24,Switzerland,Europe,13648,510817,320,8901,Pfizer-BioNTech,159082
2021-01-31,Switzerland,Europe,11504,522321,264,9165,Johnson&Johnson,1
2021-01-31,Switzerland,Europe,11504,522321,264,9165,Moderna,117565
2021-01-31,Switzerland,Europe,11504,522321,264,9165,Pfizer-BioNTech,203805
2021-02-07,Switzerland,Europe,10127,532448,173,9338,Johnson&Johnson,1
2021-02-07,Switzerland,Europe,10127,532448,173,9338,Moderna,170489
2021-02-07,Switzerland,Europe,10127,532448,173,9338,Pfizer-BioNTech,250692
2021-02-14,Switzerland,Europe,8052,540500,126,9464,Johnson&Johnson,1
2021-02-14,Switzerland,Europe,8052,540500,126,9464,Moderna,231717
2021-02-14,Switzerland,Europe,8052,540500,126,9464,Pfizer-BioNTech,322401
2021-02-21,Switzerland,Europe,6936,547436,97,9561,Johnson&Johnson,1
2021-02-21,Switzerland,Europe,6936,547436,97,9561,Moderna,299772
2021-02-21,Switzerland,Europe,6936,547436,97,9561,Pfizer-BioNTech,384586
2021-02-28,Switzerland,Europe,7191,554627,67,9628,Johnson&Johnson,1
2021-02-28,Switzerland,Europe,7191,554627,67,9628,Moderna,381608
2021-02-28,Switzerland,Europe,7191,554627,67,9628,Pfizer-BioNTech,440443
2021-03-07,Switzerland,Europe,7546,562173,62,9690,Johnson&Johnson,1
2021-03-07,Switzerland,Europe,7546,562173,62,9690,Moderna,465651
2021-03-07,Switzerland,Europe,7546,562173,62,9690,Pfizer-BioNTech,507460
2021-03-14,Switzerland,Europe,8662,570835,75,9765,Johnson&Johnson,2
2021-03-14,Switzerland,Europe,8662,570835,75,9765,Moderna,542049
2021-03-14,Switzerland,Europe,8662,570835,75,9765,Pfizer-BioNTech,582401
2021-03-21,Switzerland,Europe,10409,581244,64,9829,Johnson&Johnson,2
2021-03-21,Switzerland,Europe,10409,581244,64,9829,Moderna,608224
2021-03-21,Switzerland,Europe,10409,581244,64,9829,Pfizer-BioNTech,666311
2021-03-28,Switzerland,Europe,12324,593568,58,9887,Johnson&Johnson,2
2021-03-28,Switzerland,Europe,12324,593568,58,9887,Moderna,708151
2021-03-28,Switzerland,Europe,12324,593568,58,9887,Pfizer-BioNTech,747820
2021-04-04,Switzerland,Europe,12258,605826,70,9957,Johnson&Johnson,2
2021-04-04,Switzerland,Europe,12258,605826,70,9957,Moderna,807121
2021-04-04,Switzerland,Europe,12258,605826,70,9957,Pfizer-BioNTech,822767
2021-04-11,Switzerland,Europe,13977,619803,66,10023,Johnson&Johnson,3
2021-04-11,Switzerland,Europe,13977,619803,66,10023,Moderna,906598
2021-04-11,Switzerland,Europe,13977,619803,66,10023,Pfizer-BioNTech,932846
2021-04-18,Switzerland,Europe,14210,634013,46,10069,Johnson&Johnson,3
2021-04-18,Switzerland,Europe,14210,634013,46,10069,Moderna,1037187
2021-04-18,Switzerland,Europe,14210,634013,46,10069,Pfizer-BioNTech,1095125
2021-04-25,Switzerland,Europe,14377,648390,52,10121,Johnson&Johnson,4
2021-04-25,Switzerland,Europe,14377,648390,52,10121,Moderna,1218596
2021-04-25,Switzerland,Europe,14377,648390,52,10121,Pfizer-BioNTech,1277803
2021-05-02,Switzerland,Europe,12223,660613,70,10191,Johnson&Johnson,4
2021-05-02,Switzerland,Europe,12223,660613,70,10191,Moderna,1428184
2021-05-02,Switzerland,Europe,12223,660613,70,10191,Pfizer-BioNTech,1453707
2021-05-09,Switzerland,Europe,10350,670963,44,10235,Johnson&Johnson,5
2021-05-09,Switzerland,Europe,10350,670963,44,10235,Moderna,1689976
2021-05-09,Switzerland,Europe,10350,670963,44,10235,Pfizer-BioNTech,1642220
2021-05-16,Switzerland,Europe,7965,678928,26,10261,Johnson&Johnson,5
2021-05-16,Switzerland,Europe,7965,678928,26,10261,Moderna,1979898
2021-05-16,Switzerland,Europe,7965,678928,26,10261,Pfizer-BioNTech,1819396
2021-05-23,Switzerland,Europe,7527,686455,37,10298,Johnson&Johnson,7
2021-05-23,Switzerland,Europe,7527,686455,37,10298,Moderna,2355677
2021-05-23,Switzerland,Europe,7527,686455,37,10298,Pfizer-BioNTech,2011928
2021-05-30,Switzerland,Europe,5222,691677,24,10322,Johnson&Johnson,9
2021-05-30,Switzerland,Europe,5222,691677,24,10322,Moderna,2731161
2021-05-30,Switzerland,Europe,5222,691677,24,10322,Pfizer-BioNTech,2191092
2021-06-06,Switzerland,Europe,3686,695363,18,10340,Johnson&Johnson,10
2021-06-06,Switzerland,Europe,3686,695363,18,10340,Moderna,3188488
2021-06-06,Switzerland,Europe,3686,695363,18,10340,Pfizer-BioNTech,2367136
2021-06-13,Switzerland,Europe,2379,697742,20,10360,Johnson&Johnson,12
2021-06-13,Switzerland,Europe,2379,697742,20,10360,Moderna,3685837
2021-06-13,Switzerland,Europe,2379,697742,20,10360,Pfizer-BioNTech,2512249
2021-06-20,Switzerland,Europe,1281,699023,13,10373,Johnson&Johnson,12
2021-06-20,Switzerland,Europe,1281,699023,13,10373,Moderna,4167256
2021-06-20,Switzerland,Europe,1281,699023,13,10373,Pfizer-BioNTech,2632145
2021-06-27,Switzerland,Europe,763,699786,6,10379,Johnson&Johnson,12
2021-06-27,Switzerland,Europe,763,699786,6,10379,Moderna,4590866
2021-06-27,Switzerland,Europe,763,699786,6,10379,Pfizer-BioNTech,2726770
2021-07-04,Switzerland,Europe,946,700732,5,10384,Johnson&Johnson,12
2021-07-04,Switzerland,Europe,946,700732,5,10384,Moderna,4964626
2021-07-04,Switzerland,Europe,946,700732,5,10384,Pfizer-BioNTech,2800867
2021-07-11,Switzerland,Europe,1956,702688,2,10386,Johnson&Johnson,12
2021-07-11,Switzerland,Europe,1956,702688,2,10386,Moderna,5303597
2021-07-11,Switzerland,Europe,1956,702688,2,10386,Pfizer-BioNTech,2874443
2021-07-18,Switzerland,Europe,3633,706321,3,10389,Johnson&Johnson,12
2021-07-18,Switzerland,Europe,3633,706321,3,10389,Moderna,5597387
2021-07-18,Switzerland,Europe,3633,706321,3,10389,Pfizer-BioNTech,2944871
2021-07-25,Switzerland,Europe,4868,711189,4,10393,Johnson&Johnson,12
2021-07-25,Switzerland,Europe,4868,711189,4,10393,Moderna,5831172
2021-07-25,Switzerland,Europe,4868,711189,4,10393,Pfizer-BioNTech,3005426
2021-08-01,Switzerland,Europe,5197,716386,11,10404,Johnson&Johnson,12
2021-08-01,Switzerland,Europe,5197,716386,11,10404,Moderna,5971336
2021-08-01,Switzerland,Europe,5197,716386,11,10404,Pfizer-BioNTech,3052674
2021-08-08,Switzerland,Europe,7148,723534,3,10407,Johnson&Johnson,13
2021-08-08,Switzerland,Europe,7148,723534,3,10407,Moderna,6066294
2021-08-08,Switzerland,Europe,7148,723534,3,10407,Pfizer-BioNTech,3094715
2021-08-15,Switzerland,Europe,13498,737032,14,10421,Johnson&Johnson,13
2021-08-15,Switzerland,Europe,13498,737032,14,10421,Moderna,6155748
2021-08-15,Switzerland,Europe,13498,737032,14,10421,Pfizer-BioNTech,3139059
2021-08-22,Switzerland,Europe,17970,755002,24,10445,Johnson&Johnson,13
2021-08-22,Switzerland,Europe,17970,755002,24,10445,Moderna,6248689
2021-08-22,Switzerland,Europe,17970,755002,24,10445,Pfizer-BioNTech,3189491
2021-08-29,Switzerland,Europe,18132,773134,40,10485,Johnson&Johnson,13
2021-08-29,Switzerland,Europe,18132,773134,40,10485,Moderna,6351652
2021-08-29,Switzerland,Europe,18132,773134,40,10485,Pfizer-BioNTech,3246242
2021-09-05,Switzerland,Europe,18749,791883,49,10534,Johnson&Johnson,14
2021-09-05,Switzerland,Europe,18749,791883,49,10534,Moderna,6445949
2021-09-05,Switzerland,Europe,18749,791883,49,10534,Pfizer-BioNTech,3307979
2021-09-12,Switzerland,Europe,18440,810323,54,10588,Johnson&Johnson,14
2021-09-12,Switzerland,Europe,18440,810323,54,10588,Moderna,6567341
2021-09-12,Switzerland,Europe,18440,810323,54,10588,Pfizer-BioNTech,3378775
2021-09-19,Switzerland,Europe,13124,823447,46,10634,Johnson&Johnson,15
2021-09-19,Switzerland,Europe,13124,823447,46,10634,Moderna,6700066
2021-09-19,Switzerland,Europe,13124,823447,46,10634,Pfizer-BioNTech,3466241
2021-09-26,Switzerland,Europe,9423,832870,41,10675,Johnson&Johnson,15
2021-09-26,Switzerland,Europe,9423,832870,41,10675,Moderna,6815653
2021-09-26,Switzerland,Europe,9423,832870,41,10675,Pfizer-BioNTech,3545052
2021-10-03,Switzerland,Europe,7781,840651,39,10714,Johnson&Johnson,15
2021-10-03,Switzerland,Europe,7781,840651,39,10714,Moderna,6912807
2021-10-03,Switzerland,Europe,7781,840651,39,10714,Pfizer-BioNTech,3613140
2021-10-10,Switzerland,Europe,6363,847014,30,10744,Johnson&Johnson,2385
2021-10-10,Switzerland,Europe,6363,847014,30,10744,Moderna,7010123
2021-10-10,Switzerland,Europe,6363,847014,30,10744,Pfizer-BioNTech,3678117
2021-10-17,Switzerland,Europe,6222,853236,32,10776,Johnson&Johnson,9823
2021-10-17,Switzerland,Europe,6222,853236,32,10776,Moderna,7110483
2021-10-17,Switzerland,Europe,6222,853236,32,10776,Pfizer-BioNTech,3740404
2021-10-24,Switzerland,Europe,8649,861885,33,10809,Johnson&Johnson,16559
2021-10-24,Switzerland,Europe,8649,861885,33,10809,Moderna,7192387
2021-10-24,Switzerland,Europe,8649,861885,33,10809,Pfizer-BioNTech,3793601
2021-10-31,Switzerland,Europe,11183,873068,44,10853,Johnson&Johnson,21176
2021-10-31,Switzerland,Europe,11183,873068,44,10853,Moderna,7250415
2021-10-31,Switzerland,Europe,11183,873068,44,10853,Pfizer-BioNTech,3831947
2021-11-07,Switzerland,Europe,16769,889837,29,10882,Johnson&Johnson,24883
2021-11-07,Switzerland,Europe,16769,889837,29,10882,Moderna,7293754
2021-11-07,Switzerland,Europe,16769,889837,29,10882,Pfizer-BioNTech,3861674
2021-11-14,Switzerland,Europe,24253,914090,63,10945,Johnson&Johnson,30889
2021-11-14,Switzerland,Europe,24253,914090,63,10945,Moderna,7357925
2021-11-14,Switzerland,Europe,24253,914090,63,10945,Pfizer-BioNTech,3918030
2021-11-21,Switzerland,Europe,36490,950580,75,11020,Johnson&Johnson,34512
2021-11-21,Switzerland,Europe,36490,950580,75,11020,Moderna,7483043
